,Date,Day,Month,Year,Product ID,Order created,Vendor ID,Customer ID,rental_start,rental_end
564,2006-04-26,26,4,2006,100001103.0,2006-04-27 07:14:23.7970000,39.0,28968.0,2006-04-26,2006-04-27
565,2006-04-26,26,4,2006,100001103.0,2006-04-27 14:18:09.8600000,39.0,28577.0,2006-04-26,2006-04-27
566,2006-04-27,27,4,2006,100001093.0,2006-04-21 13:58:06.1870000,43.0,78909.0,2006-04-27,2006-04-28
567,2006-04-27,27,4,2006,100001103.0,2006-04-25 07:30:02.0000000,39.0,79187.0,2006-04-27,2006-04-28
568,2006-04-27,27,4,2006,100001103.0,2006-04-28 06:18:02.2200000,39.0,78706.0,2006-04-27,2006-04-28
569,2006-04-28,28,4,2006,100001093.0,2006-04-29 10:50:47.7500000,43.0,64803.0,2006-04-28,2006-04-29
570,2006-04-28,28,4,2006,100001093.0,2006-04-27 08:56:31.8900000,43.0,79422.0,2006-04-28,2006-04-30
571,2006-04-28,28,4,2006,100001103.0,2006-04-26 06:19:58.1100000,39.0,79291.0,2006-04-28,2006-04-29
572,2006-04-28,28,4,2006,100001103.0,2006-04-29 10:39:48.9230000,39.0,52197.0,2006-04-28,2006-04-29
573,2006-04-29,29,4,2006,,,,,,
574,2006-04-30,30,4,2006,100001093.0,2006-04-30 14:10:38.1270000,43.0,64499.0,2006-04-30,2006-05-01
575,2006-04-30,30,4,2006,100001103.0,2006-04-27 07:24:44.7330000,39.0,79399.0,2006-04-30,2006-05-01
576,2006-04-30,30,4,2006,100001103.0,2006-05-01 07:55:59.7030000,39.0,79741.0,2006-04-30,2006-05-01
577,2006-01-05,1,5,2006,,,,,,
578,2006-02-05,2,5,2006,,,,,,
579,2006-03-05,3,5,2006,,,,,,
580,2006-04-05,4,5,2006,100001093.0,2006-04-04 13:20:45.4230000,43.0,64290.0,2006-04-05,2006-04-06
581,2006-05-05,5,5,2006,100001103.0,2006-05-05 08:36:52.3270000,39.0,80227.0,2006-05-05,2006-05-06
582,2006-05-05,5,5,2006,100001103.0,2006-05-05 12:52:46.1870000,39.0,80274.0,2006-05-05,2006-05-06
583,2006-06-05,6,5,2006,,,,,,
584,2006-07-05,7,5,2006,,,,,,
585,2006-08-05,8,5,2006,,,,,,
586,2006-09-05,9,5,2006,,,,,,
587,2006-10-05,10,5,2006,,,,,,
588,2006-11-05,11,5,2006,,,,,,
589,2006-12-05,12,5,2006,,,,,,
590,2006-05-13,13,5,2006,,,,,,
591,2006-05-14,14,5,2006,,,,,,
592,2006-05-15,15,5,2006,,,,,,
593,2006-05-16,16,5,2006,,,,,,
594,2006-05-17,17,5,2006,,,,,,
595,2006-05-18,18,5,2006,,,,,,
596,2006-05-19,19,5,2006,,,,,,
597,2006-05-20,20,5,2006,,,,,,
598,2006-05-21,21,5,2006,,,,,,
599,2006-05-22,22,5,2006,,,,,,
600,2006-05-23,23,5,2006,,,,,,
601,2006-05-24,24,5,2006,,,,,,
602,2006-05-25,25,5,2006,,,,,,
603,2006-05-26,26,5,2006,,,,,,
604,2006-05-27,27,5,2006,,,,,,
605,2006-05-28,28,5,2006,,,,,,
606,2006-05-29,29,5,2006,,,,,,
607,2006-05-30,30,5,2006,100001103.0,2006-05-31 08:40:22.1730000,39.0,82310.0,2006-05-30,2006-05-31
608,2006-05-31,31,5,2006,,,,,,
609,2006-01-06,1,6,2006,,,,,,
610,2006-02-06,2,6,2006,,,,,,
611,2006-03-06,3,6,2006,,,,,,
612,2006-04-06,4,6,2006,100001093.0,2006-04-04 14:26:36.2800000,43.0,77479.0,2006-04-06,2006-04-07
613,2006-04-06,4,6,2006,100001093.0,2006-03-29 08:26:13.0630000,43.0,64288.0,2006-04-06,2006-04-08
614,2006-05-06,5,6,2006,,,,,,
615,2006-06-06,6,6,2006,,,,,,
616,2006-07-06,7,6,2006,,,,,,
617,2006-08-06,8,6,2006,,,,,,
618,2006-09-06,9,6,2006,,,,,,
619,2006-10-06,10,6,2006,,,,,,
620,2006-11-06,11,6,2006,,,,,,
621,2006-12-06,12,6,2006,,,,,,
622,2006-06-13,13,6,2006,,,,,,
623,2006-06-14,14,6,2006,,,,,,
624,2006-06-15,15,6,2006,,,,,,
625,2006-06-16,16,6,2006,,,,,,
626,2006-06-17,17,6,2006,,,,,,
627,2006-06-18,18,6,2006,,,,,,
628,2006-06-19,19,6,2006,,,,,,
629,2006-06-20,20,6,2006,,,,,,
630,2006-06-21,21,6,2006,,,,,,
631,2006-06-22,22,6,2006,,,,,,
632,2006-06-23,23,6,2006,100001103.0,2006-06-24 10:07:46.8270000,39.0,84052.0,2006-06-23,2006-06-24
633,2006-06-23,23,6,2006,100001103.0,2006-06-24 15:36:52.0470000,39.0,84052.0,2006-06-23,2006-06-24
634,2006-06-24,24,6,2006,,,,,,
635,2006-06-25,25,6,2006,,,,,,
636,2006-06-26,26,6,2006,,,,,,
637,2006-06-27,27,6,2006,,,,,,
638,2006-06-28,28,6,2006,,,,,,
639,2006-06-29,29,6,2006,,,,,,
640,2006-06-30,30,6,2006,,,,,,
641,2006-01-07,1,7,2006,,,,,,
642,2006-02-07,2,7,2006,,,,,,
643,2006-03-07,3,7,2006,,,,,,
644,2006-04-07,4,7,2006,100001103.0,2006-04-08 08:05:03.9370000,39.0,28452.0,2006-04-07,2006-04-08
645,2006-05-07,5,7,2006,,,,,,
646,2006-06-07,6,7,2006,,,,,,
647,2006-07-07,7,7,2006,,,,,,
648,2006-08-07,8,7,2006,,,,,,
649,2006-09-07,9,7,2006,,,,,,
650,2006-10-07,10,7,2006,,,,,,
651,2006-11-07,11,7,2006,,,,,,
652,2006-12-07,12,7,2006,,,,,,
653,2006-07-13,13,7,2006,,,,,,
654,2006-07-14,14,7,2006,,,,,,
655,2006-07-15,15,7,2006,,,,,,
656,2006-07-16,16,7,2006,,,,,,
657,2006-07-17,17,7,2006,,,,,,
658,2006-07-18,18,7,2006,,,,,,
659,2006-07-19,19,7,2006,,,,,,
660,2006-07-20,20,7,2006,,,,,,
661,2006-07-21,21,7,2006,,,,,,
662,2006-07-22,22,7,2006,,,,,,
663,2006-07-23,23,7,2006,,,,,,
664,2006-07-24,24,7,2006,,,,,,
665,2006-07-25,25,7,2006,,,,,,
666,2006-07-26,26,7,2006,100001103.0,2006-07-27 10:20:09.3900000,39.0,73241.0,2006-07-26,2006-07-27
667,2006-07-27,27,7,2006,,,,,,
668,2006-07-28,28,7,2006,,,,,,
669,2006-07-29,29,7,2006,,,,,,
670,2006-07-30,30,7,2006,,,,,,
671,2006-07-31,31,7,2006,,,,,,
672,2006-01-08,1,8,2006,,,,,,
673,2006-02-08,2,8,2006,,,,,,
674,2006-03-08,3,8,2006,,,,,,
675,2006-04-08,4,8,2006,,,,,,
676,2006-05-08,5,8,2006,100001093.0,2006-05-04 08:28:38.9370000,43.0,64539.0,2006-05-08,2006-05-09
677,2006-05-08,5,8,2006,100001103.0,2006-05-09 08:33:22.0300000,39.0,41513.0,2006-05-08,2006-05-09
678,2006-06-08,6,8,2006,,,,,,
679,2006-07-08,7,8,2006,,,,,,
680,2006-08-08,8,8,2006,,,,,,
681,2006-09-08,9,8,2006,100001093.0,2006-09-09 07:53:53.9230000,43.0,64659.0,2006-09-08,2006-09-09
682,2006-10-08,10,8,2006,,,,,,
683,2006-11-08,11,8,2006,,,,,,
684,2006-12-08,12,8,2006,,,,,,
685,2006-08-13,13,8,2006,,,,,,
686,2006-08-14,14,8,2006,,,,,,
687,2006-08-15,15,8,2006,,,,,,
688,2006-08-16,16,8,2006,100001093.0,2006-08-17 09:56:20.2500000,43.0,64377.0,2006-08-16,2006-08-17
689,2006-08-17,17,8,2006,100001103.0,2006-08-18 05:07:57.8770000,39.0,79427.0,2006-08-17,2006-08-18
690,2006-08-18,18,8,2006,,,,,,
691,2006-08-19,19,8,2006,,,,,,
692,2006-08-20,20,8,2006,,,,,,
693,2006-08-21,21,8,2006,,,,,,
694,2006-08-22,22,8,2006,,,,,,
695,2006-08-23,23,8,2006,,,,,,
696,2006-08-24,24,8,2006,,,,,,
697,2006-08-25,25,8,2006,,,,,,
698,2006-08-26,26,8,2006,,,,,,
699,2006-08-27,27,8,2006,,,,,,
700,2006-08-28,28,8,2006,,,,,,
701,2006-08-29,29,8,2006,,,,,,
702,2006-08-30,30,8,2006,,,,,,
703,2006-08-31,31,8,2006,100001103.0,2006-09-01 12:11:55.0170000,39.0,88296.0,2006-08-31,2006-09-01
704,2006-01-09,1,9,2006,,,,,,
705,2006-02-09,2,9,2006,,,,,,
706,2006-03-09,3,9,2006,,,,,,
707,2006-04-09,4,9,2006,100001093.0,2006-04-10 14:53:58.9230000,43.0,64390.0,2006-04-09,2006-04-10
708,2006-04-09,4,9,2006,100001103.0,2006-04-10 09:33:59.7200000,39.0,77924.0,2006-04-09,2006-04-10
709,2006-05-09,5,9,2006,100001093.0,2006-05-08 14:57:56.1730000,43.0,80536.0,2006-05-09,2006-05-10
710,2006-06-09,6,9,2006,,,,,,
711,2006-07-09,7,9,2006,,,,,,
712,2006-08-09,8,9,2006,,,,,,
713,2006-09-09,9,9,2006,,,,,,
714,2006-10-09,10,9,2006,,,,,,
715,2006-11-09,11,9,2006,,,,,,
716,2006-12-09,12,9,2006,,,,,,
717,2006-09-13,13,9,2006,,,,,,
718,2006-09-14,14,9,2006,,,,,,
719,2006-09-15,15,9,2006,,,,,,
720,2006-09-16,16,9,2006,,,,,,
721,2006-09-17,17,9,2006,,,,,,
722,2006-09-18,18,9,2006,,,,,,
723,2006-09-19,19,9,2006,,,,,,
724,2006-09-20,20,9,2006,,,,,,
725,2006-09-21,21,9,2006,,,,,,
726,2006-09-22,22,9,2006,,,,,,
727,2006-09-23,23,9,2006,,,,,,
728,2006-09-24,24,9,2006,,,,,,
729,2006-09-25,25,9,2006,,,,,,
730,2006-09-26,26,9,2006,,,,,,
731,2006-09-27,27,9,2006,,,,,,
732,2006-09-28,28,9,2006,,,,,,
733,2006-09-29,29,9,2006,,,,,,
734,2006-09-30,30,9,2006,,,,,,
735,2006-01-10,1,10,2006,,,,,,
736,2006-02-10,2,10,2006,,,,,,
737,2006-03-10,3,10,2006,,,,,,
738,2006-04-10,4,10,2006,100001093.0,2006-04-10 14:32:00.0000000,43.0,64551.0,2006-04-10,2006-04-11
739,2006-04-10,4,10,2006,100001093.0,2006-04-11 10:12:54.5300000,43.0,64073.0,2006-04-10,2006-04-11
740,2006-04-10,4,10,2006,100001093.0,2006-04-11 10:38:37.4700000,43.0,64073.0,2006-04-10,2006-04-11
741,2006-05-10,5,10,2006,100001093.0,2006-05-09 13:35:43.5770000,43.0,78785.0,2006-05-10,2006-05-12
742,2006-06-10,6,10,2006,,,,,,
743,2006-07-10,7,10,2006,,,,,,
744,2006-08-10,8,10,2006,,,,,,
745,2006-09-10,9,10,2006,,,,,,
746,2006-10-10,10,10,2006,,,,,,
747,2006-11-10,11,10,2006,,,,,,
748,2006-12-10,12,10,2006,,,,,,
749,2006-10-13,13,10,2006,100001093.0,2006-10-14 08:33:59.9370000,43.0,91752.0,2006-10-13,2006-10-14
750,2006-10-14,14,10,2006,,,,,,
751,2006-10-15,15,10,2006,,,,,,
752,2006-10-16,16,10,2006,,,,,,
753,2006-10-17,17,10,2006,100001093.0,2006-10-17 07:37:14.3130000,43.0,91905.0,2006-10-17,2006-10-18
754,2006-10-18,18,10,2006,,,,,,
755,2006-10-19,19,10,2006,,,,,,
756,2006-10-20,20,10,2006,,,,,,
757,2006-10-21,21,10,2006,,,,,,
758,2006-10-22,22,10,2006,,,,,,
759,2006-10-23,23,10,2006,,,,,,
760,2006-10-24,24,10,2006,,,,,,
761,2006-10-25,25,10,2006,,,,,,
762,2006-10-26,26,10,2006,,,,,,
763,2006-10-27,27,10,2006,,,,,,
764,2006-10-28,28,10,2006,,,,,,
765,2006-10-29,29,10,2006,,,,,,
766,2006-10-30,30,10,2006,,,,,,
767,2006-10-31,31,10,2006,,,,,,
768,2006-01-11,1,11,2006,,,,,,
769,2006-02-11,2,11,2006,,,,,,
770,2006-03-11,3,11,2006,,,,,,
771,2006-04-11,4,11,2006,,,,,,
772,2006-05-11,5,11,2006,,,,,,
773,2006-06-11,6,11,2006,,,,,,
774,2006-07-11,7,11,2006,,,,,,
775,2006-08-11,8,11,2006,,,,,,
776,2006-09-11,9,11,2006,,,,,,
777,2006-10-11,10,11,2006,,,,,,
778,2006-11-11,11,11,2006,,,,,,
779,2006-12-11,12,11,2006,,,,,,
780,2006-11-13,13,11,2006,,,,,,
781,2006-11-14,14,11,2006,,,,,,
782,2006-11-15,15,11,2006,,,,,,
783,2006-11-16,16,11,2006,,,,,,
784,2006-11-17,17,11,2006,,,,,,
785,2006-11-18,18,11,2006,,,,,,
786,2006-11-19,19,11,2006,,,,,,
787,2006-11-20,20,11,2006,,,,,,
788,2006-11-21,21,11,2006,,,,,,
789,2006-11-22,22,11,2006,,,,,,
790,2006-11-23,23,11,2006,,,,,,
791,2006-11-24,24,11,2006,,,,,,
792,2006-11-25,25,11,2006,,,,,,
793,2006-11-26,26,11,2006,,,,,,
794,2006-11-27,27,11,2006,,,,,,
795,2006-11-28,28,11,2006,,,,,,
796,2006-11-29,29,11,2006,,,,,,
797,2006-11-30,30,11,2006,,,,,,
798,2006-01-12,1,12,2006,,,,,,
799,2006-02-12,2,12,2006,,,,,,
800,2006-03-12,3,12,2006,,,,,,
801,2006-04-12,4,12,2006,,,,,,
802,2006-05-12,5,12,2006,100001093.0,2006-05-08 12:18:54.1730000,43.0,80505.0,2006-05-12,2006-05-13
803,2006-05-12,5,12,2006,100001103.0,2006-05-11 09:49:19.0470000,39.0,27959.0,2006-05-12,2006-05-13
804,2006-06-12,6,12,2006,,,,,,
805,2006-07-12,7,12,2006,,,,,,
806,2006-08-12,8,12,2006,,,,,,
807,2006-09-12,9,12,2006,100001103.0,2006-09-12 10:54:19.0170000,39.0,28329.0,2006-09-12,2006-09-13
808,2006-10-12,10,12,2006,,,,,,
809,2006-11-12,11,12,2006,,,,,,
810,2006-12-12,12,12,2006,,,,,,
811,2006-12-13,13,12,2006,,,,,,
812,2006-12-14,14,12,2006,,,,,,
813,2006-12-15,15,12,2006,,,,,,
814,2006-12-16,16,12,2006,,,,,,
815,2006-12-17,17,12,2006,,,,,,
816,2006-12-18,18,12,2006,,,,,,
817,2006-12-19,19,12,2006,,,,,,
818,2006-12-20,20,12,2006,,,,,,
819,2006-12-21,21,12,2006,,,,,,
820,2006-12-22,22,12,2006,,,,,,
821,2006-12-23,23,12,2006,,,,,,
822,2006-12-24,24,12,2006,,,,,,
823,2006-12-25,25,12,2006,,,,,,
824,2006-12-26,26,12,2006,,,,,,
825,2006-12-27,27,12,2006,,,,,,
826,2006-12-28,28,12,2006,,,,,,
827,2006-12-29,29,12,2006,,,,,,
828,2006-12-30,30,12,2006,,,,,,
829,2006-12-31,31,12,2006,,,,,,
830,2007-01-01,1,1,2007,,,,,,
831,2007-02-01,2,1,2007,,,,,,
832,2007-03-01,3,1,2007,,,,,,
833,2007-04-01,4,1,2007,100001093.0,2007-03-24 10:40:19.7330000,43.0,98699.0,2007-04-01,2007-04-02
834,2007-04-01,4,1,2007,100001103.0,2007-04-02 07:34:41.3430000,39.0,85439.0,2007-04-01,2007-04-02
835,2007-04-01,4,1,2007,100001103.0,2007-04-02 07:40:50.6270000,39.0,28731.0,2007-04-01,2007-04-02
836,2007-05-01,5,1,2007,,,,,,
837,2007-06-01,6,1,2007,,,,,,
838,2007-07-01,7,1,2007,,,,,,
839,2007-08-01,8,1,2007,,,,,,
840,2007-09-01,9,1,2007,,,,,,
841,2007-10-01,10,1,2007,,,,,,
842,2007-11-01,11,1,2007,,,,,,
843,2007-12-01,12,1,2007,,,,,,
844,2007-01-13,13,1,2007,,,,,,
845,2007-01-14,14,1,2007,,,,,,
846,2007-01-15,15,1,2007,100001093.0,2007-01-15 12:05:34.4700000,43.0,95508.0,2007-01-15,2007-01-16
847,2007-01-16,16,1,2007,,,,,,
848,2007-01-17,17,1,2007,,,,,,
849,2007-01-18,18,1,2007,,,,,,
850,2007-01-19,19,1,2007,,,,,,
851,2007-01-20,20,1,2007,,,,,,
852,2007-01-21,21,1,2007,,,,,,
853,2007-01-22,22,1,2007,,,,,,
854,2007-01-23,23,1,2007,,,,,,
855,2007-01-24,24,1,2007,,,,,,
856,2007-01-25,25,1,2007,,,,,,
857,2007-01-26,26,1,2007,,,,,,
858,2007-01-27,27,1,2007,,,,,,
859,2007-01-28,28,1,2007,,,,,,
860,2007-01-29,29,1,2007,,,,,,
861,2007-01-30,30,1,2007,,,,,,
862,2007-01-31,31,1,2007,,,,,,
863,2007-01-02,1,2,2007,,,,,,
864,2007-02-02,2,2,2007,,,,,,
865,2007-03-02,3,2,2007,,,,,,
866,2007-04-02,4,2,2007,100001093.0,2007-04-02 06:17:06.6100000,43.0,99346.0,2007-04-02,2007-04-03
867,2007-04-02,4,2,2007,100001103.0,2007-03-31 08:25:21.1100000,39.0,28641.0,2007-04-02,2007-04-03
868,2007-04-02,4,2,2007,100001103.0,2007-04-03 10:52:47.0000000,39.0,28620.0,2007-04-02,2007-04-03
869,2007-04-02,4,2,2007,100001103.0,2007-03-30 11:25:19.1870000,39.0,28604.0,2007-04-02,2007-04-03
870,2007-05-02,5,2,2007,,,,,,
871,2007-06-02,6,2,2007,,,,,,
872,2007-07-02,7,2,2007,,,,,,
873,2007-08-02,8,2,2007,,,,,,
874,2007-09-02,9,2,2007,,,,,,
875,2007-10-02,10,2,2007,,,,,,
876,2007-11-02,11,2,2007,,,,,,
877,2007-12-02,12,2,2007,,,,,,
878,2007-02-13,13,2,2007,,,,,,
879,2007-02-14,14,2,2007,,,,,,
880,2007-02-15,15,2,2007,,,,,,
881,2007-02-16,16,2,2007,,,,,,
882,2007-02-17,17,2,2007,,,,,,
883,2007-02-18,18,2,2007,,,,,,
884,2007-02-19,19,2,2007,,,,,,
885,2007-02-20,20,2,2007,,,,,,
886,2007-02-21,21,2,2007,,,,,,
887,2007-02-22,22,2,2007,,,,,,
888,2007-02-23,23,2,2007,,,,,,
889,2007-02-24,24,2,2007,,,,,,
890,2007-02-25,25,2,2007,,,,,,
891,2007-02-26,26,2,2007,,,,,,
892,2007-02-27,27,2,2007,,,,,,
893,2007-02-28,28,2,2007,,,,,,
894,2007-01-03,1,3,2007,,,,,,
895,2007-02-03,2,3,2007,,,,,,
896,2007-03-03,3,3,2007,,,,,,
897,2007-04-03,4,3,2007,100001093.0,2007-04-04 07:09:14.9530000,43.0,64450.0,2007-04-03,2007-04-04
898,2007-04-03,4,3,2007,100001103.0,2007-04-04 08:16:57.3600000,39.0,28394.0,2007-04-03,2007-04-04
899,2007-04-03,4,3,2007,100001103.0,2007-04-04 12:13:56.5630000,79.0,99835.0,2007-04-03,2007-04-04
900,2007-04-03,4,3,2007,100007805.0,2007-04-03 09:39:09.0300000,9.0,99584.0,2007-04-03,2007-04-04
901,2007-05-03,5,3,2007,100001103.0,2007-05-01 08:12:39.7800000,79.0,101946.0,2007-05-03,2007-05-04
902,2007-05-03,5,3,2007,100001103.0,2007-04-27 14:25:34.0470000,79.0,101699.0,2007-05-03,2007-05-04
903,2007-06-03,6,3,2007,,,,,,
904,2007-07-03,7,3,2007,,,,,,
905,2007-08-03,8,3,2007,,,,,,
906,2007-09-03,9,3,2007,,,,,,
907,2007-10-03,10,3,2007,,,,,,
908,2007-11-03,11,3,2007,,,,,,
909,2007-12-03,12,3,2007,,,,,,
910,2007-03-13,13,3,2007,100001093.0,2007-03-12 14:42:35.8130000,43.0,94936.0,2007-03-13,2007-03-14
911,2007-03-14,14,3,2007,100001103.0,2007-03-15 07:03:09.7200000,39.0,97797.0,2007-03-14,2007-03-15
912,2007-03-15,15,3,2007,,,,,,
913,2007-03-16,16,3,2007,,,,,,
914,2007-03-17,17,3,2007,,,,,,
915,2007-03-18,18,3,2007,,,,,,
916,2007-03-19,19,3,2007,,,,,,
917,2007-03-20,20,3,2007,,,,,,
918,2007-03-21,21,3,2007,,,,,,
919,2007-03-22,22,3,2007,,,,,,
920,2007-03-23,23,3,2007,,,,,,
921,2007-03-24,24,3,2007,,,,,,
922,2007-03-25,25,3,2007,100001093.0,2007-03-23 15:51:33.9700000,43.0,98642.0,2007-03-25,2007-03-26
923,2007-03-26,26,3,2007,100001103.0,2007-03-26 13:27:00.4230000,39.0,98819.0,2007-03-26,2007-03-27
924,2007-03-27,27,3,2007,100001093.0,2007-03-28 12:19:53.2030000,43.0,98999.0,2007-03-27,2007-03-28
925,2007-03-27,27,3,2007,100001103.0,2007-03-28 12:36:01.7970000,39.0,99003.0,2007-03-27,2007-03-28
926,2007-03-28,28,3,2007,,,,,,
927,2007-03-29,29,3,2007,100001093.0,2007-03-30 13:29:03.7330000,43.0,64497.0,2007-03-29,2007-03-30
928,2007-03-29,29,3,2007,100001103.0,2007-03-29 06:35:12.4530000,79.0,99031.0,2007-03-29,2007-03-30
929,2007-03-30,30,3,2007,100001093.0,2007-03-27 14:58:50.6270000,43.0,98926.0,2007-03-30,2007-03-31
930,2007-03-30,30,3,2007,100001103.0,2007-03-31 07:34:03.8770000,39.0,28569.0,2007-03-30,2007-03-31
931,2007-03-30,30,3,2007,100001103.0,2007-03-28 12:48:01.5630000,39.0,27973.0,2007-03-30,2007-03-31
932,2007-03-31,31,3,2007,,,,,,
933,2007-01-04,1,4,2007,,,,,,
934,2007-02-04,2,4,2007,,,,,,
935,2007-03-04,3,4,2007,,,,,,
936,2007-04-04,4,4,2007,100001103.0,2007-04-02 13:12:55.9700000,79.0,97629.0,2007-04-04,2007-04-05
937,2007-05-04,5,4,2007,100001103.0,2007-05-05 07:14:20.7200000,39.0,102276.0,2007-05-04,2007-05-05
938,2007-05-04,5,4,2007,100001103.0,2007-05-05 07:40:50.9230000,39.0,96076.0,2007-05-04,2007-05-05
939,2007-06-04,6,4,2007,,,,,,
940,2007-07-04,7,4,2007,,,,,,
941,2007-08-04,8,4,2007,,,,,,
942,2007-09-04,9,4,2007,,,,,,
943,2007-10-04,10,4,2007,,,,,,
944,2007-11-04,11,4,2007,,,,,,
945,2007-12-04,12,4,2007,,,,,,
946,2007-04-13,13,4,2007,100001093.0,2007-04-11 08:20:34.3900000,43.0,87291.0,2007-04-13,2007-04-16
947,2007-04-13,13,4,2007,100001103.0,2007-04-13 13:51:56.1270000,39.0,100486.0,2007-04-13,2007-04-14
948,2007-04-14,14,4,2007,100001103.0,2007-04-14 17:41:45.9830000,39.0,100598.0,2007-04-14,2007-04-15
949,2007-04-15,15,4,2007,,,,,,
950,2007-04-16,16,4,2007,100007664.0,2007-04-16 11:05:57.2200000,39.0,78599.0,2007-04-16,2007-04-17
951,2007-04-17,17,4,2007,,,,,,
952,2007-04-18,18,4,2007,,,,,,
953,2007-04-19,19,4,2007,100001093.0,2007-04-20 11:32:47.3270000,43.0,64566.0,2007-04-19,2007-04-20
954,2007-04-20,20,4,2007,100001103.0,2007-04-21 07:06:36.7670000,79.0,99663.0,2007-04-20,2007-04-21
955,2007-04-20,20,4,2007,100001103.0,2007-04-21 07:50:30.4230000,39.0,101112.0,2007-04-20,2007-04-21
956,2007-04-20,20,4,2007,100007805.0,2007-04-19 09:28:48.2030000,9.0,100926.0,2007-04-20,2007-04-21
957,2007-04-21,21,4,2007,,,,,,
958,2007-04-22,22,4,2007,,,,,,
959,2007-04-23,23,4,2007,,,,,,
960,2007-04-24,24,4,2007,100001103.0,2007-04-25 12:14:03.2200000,79.0,101426.0,2007-04-24,2007-04-25
961,2007-04-25,25,4,2007,,,,,,
962,2007-04-26,26,4,2007,100001093.0,2007-04-24 12:05:49.9830000,43.0,94936.0,2007-04-26,2007-04-27
963,2007-04-26,26,4,2007,100001103.0,2007-04-27 06:07:23.2970000,79.0,101581.0,2007-04-26,2007-04-27
964,2007-04-27,27,4,2007,100001093.0,2007-04-27 08:06:17.9370000,43.0,101612.0,2007-04-27,2007-04-28
965,2007-04-27,27,4,2007,100007805.0,2007-04-27 11:17:15.5170000,9.0,101656.0,2007-04-27,2007-04-28
966,2007-04-28,28,4,2007,,,,,,
967,2007-04-29,29,4,2007,100001093.0,2007-04-30 10:57:38.3900000,43.0,64483.0,2007-04-29,2007-04-30
968,2007-04-30,30,4,2007,100001103.0,2007-05-01 05:24:32.0300000,39.0,29133.0,2007-04-30,2007-05-01
969,2007-01-05,1,5,2007,,,,,,
970,2007-02-05,2,5,2007,,,,,,
971,2007-03-05,3,5,2007,,,,,,
972,2007-04-05,4,5,2007,100001103.0,2007-04-04 12:20:08.3600000,79.0,99836.0,2007-04-05,2007-04-06
973,2007-05-05,5,5,2007,,,,,,
974,2007-06-05,6,5,2007,,,,,,
975,2007-07-05,7,5,2007,,,,,,
976,2007-08-05,8,5,2007,,,,,,
977,2007-09-05,9,5,2007,,,,,,
978,2007-10-05,10,5,2007,,,,,,
979,2007-11-05,11,5,2007,,,,,,
980,2007-12-05,12,5,2007,,,,,,
981,2007-05-13,13,5,2007,,,,,,
982,2007-05-14,14,5,2007,,,,,,
983,2007-05-15,15,5,2007,,,,,,
984,2007-05-16,16,5,2007,100001103.0,2007-05-18 15:58:52.5300000,39.0,103663.0,2007-05-16,2007-05-17
985,2007-05-17,17,5,2007,100001093.0,2007-05-18 12:41:00.2800000,43.0,85825.0,2007-05-17,2007-05-18
986,2007-05-18,18,5,2007,100001093.0,2007-05-19 08:46:21.1570000,43.0,64659.0,2007-05-18,2007-05-19
987,2007-05-19,19,5,2007,,,,,,
988,2007-05-20,20,5,2007,,,,,,
989,2007-05-21,21,5,2007,,,,,,
990,2007-05-22,22,5,2007,,,,,,
991,2007-05-23,23,5,2007,,,,,,
992,2007-05-24,24,5,2007,,,,,,
993,2007-05-25,25,5,2007,,,,,,
994,2007-05-26,26,5,2007,,,,,,
995,2007-05-27,27,5,2007,,,,,,
996,2007-05-28,28,5,2007,,,,,,
997,2007-05-29,29,5,2007,,,,,,
998,2007-05-30,30,5,2007,,,,,,
999,2007-05-31,31,5,2007,,,,,,
1000,2007-01-06,1,6,2007,,,,,,
1001,2007-02-06,2,6,2007,,,,,,
1002,2007-03-06,3,6,2007,,,,,,
1003,2007-04-06,4,6,2007,100001093.0,2007-04-04 10:16:42.5770000,43.0,64548.0,2007-04-06,2007-04-07
1004,2007-04-06,4,6,2007,100001103.0,2007-04-07 08:12:44.7670000,79.0,98286.0,2007-04-06,2007-04-07
1005,2007-05-06,5,6,2007,,,,,,
1006,2007-06-06,6,6,2007,,,,,,
1007,2007-07-06,7,6,2007,,,,,,
1008,2007-08-06,8,6,2007,,,,,,
1009,2007-09-06,9,6,2007,,,,,,
1010,2007-10-06,10,6,2007,,,,,,
1011,2007-11-06,11,6,2007,,,,,,
1012,2007-12-06,12,6,2007,,,,,,
1013,2007-06-13,13,6,2007,,,,,,
1014,2007-06-14,14,6,2007,,,,,,
1015,2007-06-15,15,6,2007,,,,,,
1016,2007-06-16,16,6,2007,,,,,,
1017,2007-06-17,17,6,2007,,,,,,
1018,2007-06-18,18,6,2007,,,,,,
1019,2007-06-19,19,6,2007,,,,,,
1020,2007-06-20,20,6,2007,,,,,,
1021,2007-06-21,21,6,2007,,,,,,
1022,2007-06-22,22,6,2007,,,,,,
1023,2007-06-23,23,6,2007,,,,,,
1024,2007-06-24,24,6,2007,,,,,,
1025,2007-06-25,25,6,2007,,,,,,
1026,2007-06-26,26,6,2007,,,,,,
1027,2007-06-27,27,6,2007,,,,,,
1028,2007-06-28,28,6,2007,,,,,,
1029,2007-06-29,29,6,2007,,,,,,
1030,2007-06-30,30,6,2007,,,,,,
1031,2007-01-07,1,7,2007,,,,,,
1032,2007-02-07,2,7,2007,,,,,,
1033,2007-03-07,3,7,2007,,,,,,
